,task_size,cpu_demand,memory_demand,network_latency,io_operations,disk_usage,num_connections,priority_level,target,timestamp
951,-0.494794041106797,0.48884711383115,1.47681422491631,-0.359816360783213,-3.972890659285,5.22446687620914,1.43617473514645,-0.650911649714583,0,2023-02-26 11:26:18
1796,0.0,0.0,1.0380671229480745,156.0,6.0,0.0,3.0,0.0,1,2025-04-14 02:37:56.537887
323,-0.516786114847236,2.38098803649452,-0.972504013127084,-0.39474921448701,-1.11361186763469,1.48451090340665,0.290103374505177,2.05039433358869,1,2022-12-06 05:49:48
1089,0.2893229643961471,0.0,2.748894466754689,65.0,2.0,0.0,5.0,0.0,0,2025-04-18 06:35:56.535884
6,-1.4708997180334,-1.03901417589891,1.82866152355152,1.96085495785102,-1.80251491170381,-2.17333645107821,1.86458630555314,1.78405587875046,0,2022-12-02 08:53:24
1245,0.0,0.0,0.12603310057449,134.0,3.0,4.355632266309055,11.0,0.0,0,2025-04-14 06:59:56.535884
1945,0.0,0.0,0.0,192.0,6.0,0.0,11.0,1.0,1,2025-04-14 03:33:56.537887
1125,3.242430412254294,0.0,0.987465073758384,12.0,4.0,0.0,3.0,1.0,0,2025-04-19 05:37:56.535884
452,0.756800389265055,1.38166325324638,1.36190378854485,-0.887851182249546,-1.49035964450901,3.13842902993454,1.62082532018668,1.8677345154821,1,2023-08-10 06:14:23
924,0.665627296197212,1.70037148422256,1.99568969484538,0.769121744203858,-0.759025625565951,1.79163696425487,-1.24424345743118,1.25845735996801,1,2024-03-03 23:19:27
815,1.42461575312897,0.531573255836188,3.07444983957247,-0.752231105827955,0.754083024852309,1.61149854566057,-1.43662182382654,1.211214251987,1,2023-01-28 23:55:21
1724,0.0,0.0,3.741373977381663,11.0,5.0,1.7036788236952218,10.0,0.0,1,2025-04-17 15:22:56.537887
216,-1.33160797933601,0.846927505272895,-0.532743610513938,1.46574027912042,-2.52639877234542,-0.819962722635563,1.42533243422831,2.6325501668116,1,2024-04-30 15:24:47
1819,1.2616313545835038,0.0,0.0,6.0,7.0,0.0,9.0,1.0,1,2025-04-19 06:47:56.537887
395,-1.98913891210934,-1.53812668921654,-3.3303709205407,-0.718717650815663,-0.626238484074634,-1.67151982527579,-0.277421048914324,-1.16357648343387,0,2022-10-22 15:46:27
1587,0.0,0.0,0.0,88.0,2.0,2.8448800409403017,13.0,0.0,0,2025-04-19 16:15:56.537887
791,-2.47235716286259,-2.85422053695182,-1.9787770225112,-2.06798893615008,-1.01135283407562,-1.03842876587809,-0.277110519194781,-0.979229171177611,0,2023-01-24 00:51:14
1156,2.670748461432102,0.0,0.0,172.0,4.0,0.0,7.0,0.0,1,2025-04-15 06:54:56.535884
1916,0.4559410172286637,0.0,0.0,176.0,5.0,2.0639893792075483,18.0,0.0,1,2025-04-15 06:25:56.537887
503,2.57769067578079,-0.0400974230106073,1.13873330967465,-3.1945029707083,0.0589774984181795,5.23857058502129,0.0094200889013533,-0.949292108087959,1,2022-10-03 21:45:14
733,-0.542437955108955,2.43301777706184,-1.39890367557574,0.755295028177892,-3.08728253243543,0.372068697147526,0.601228903009321,4.85762397081838,1,2023-11-18 02:52:14
383,-0.0465189379207462,2.44429166057462,0.502859339901839,0.26454377179026,-2.6323151806067,3.11470727596515,0.187007558709966,2.17198023640159,1,2024-12-10 16:10:36
725,3.11458086962822,4.02796275839753,0.693639429508486,0.842347749273765,-0.862235723936492,6.3705677660861,1.13824563313302,-1.54804563454002,1,2024-03-30 17:21:15
310,-0.329043160618916,-1.35263244694352,-0.284566138294925,-1.60131134527843,-1.39513952833269,1.98683104650895,-0.0389051342876428,-1.01091015334547,0,2024-08-15 11:44:14
594,1.30953220001731,4.87088028576252,0.781592510967953,-0.820485018359247,-2.54726020458566,6.13968941943787,-0.0801938186266681,3.39565237848202,1,2022-06-21 11:16:16
920,-1.87977261769367,0.294304330896327,-1.04510620149693,1.70125393851917,0.345417343153438,-2.42709825760746,0.164084945037961,-0.946623757560022,1,2022-05-04 04:25:30
520,-1.84113846475554,-0.34499737489398,0.0867386361548554,3.46454837945196,-1.19621067207083,-2.41372045100575,1.88781024548406,-1.34700596692767,1,2024-01-03 07:27:00
1690,0.0,1.040755081171875,0.0,96.0,4.0,0.0,2.0,0.0,0,2025-04-17 06:59:56.537887
1613,0.0,0.0,0.0,115.0,10.0,0.0,14.0,0.0,1,2025-04-19 10:00:56.537887
921,-4.6056664796992,-2.55972946656038,-3.75902062477072,0.496011220652627,-2.07841043596736,-4.86206092393782,-0.827848165047655,0.461388978667185,0,2024-09-14 01:56:33
1707,2.475339956866875,3.403114542876454,0.0,96.0,4.0,2.7311035365006786,15.0,0.0,0,2025-04-20 18:47:56.537887
1569,0.0,0.0,0.0,58.0,2.0,0.0,12.0,0.0,1,2025-04-19 08:33:56.537887
205,-2.14308005245301,0.495721480745077,-3.68163231273309,1.20435956108706,0.36675019473942,-4.27107724709812,1.71895388898325,1.06641024005599,1,2024-12-01 14:16:07
1870,0.0,0.0,0.0,126.0,3.0,3.4028480005252897,10.0,0.0,0,2025-04-20 20:37:56.537887
785,-0.99668401456917,0.288399575734145,-0.276267186443807,1.63296424367406,-3.54107769017567,0.746334768972258,-0.440191719219432,1.12058876083839,1,2022-05-24 09:53:40
1771,0.0,3.0346340568950936,0.0,43.0,8.0,0.0,2.0,0.0,0,2025-04-16 17:05:56.537887
759,-1.18687164104878,1.93357038234965,-1.58671630785836,1.664983155036,0.0983336071849335,-1.87960492638469,-1.26705824762149,1.04782625884816,1,2024-12-18 14:43:47
1784,0.3712383166226745,0.1336273876167952,0.0,22.0,8.0,5.408634181496026,2.0,1.0,0,2025-04-18 20:51:56.537887
1770,0.6317613591215898,0.063761024763637,0.0,21.0,6.0,0.0,10.0,1.0,0,2025-04-15 10:43:56.537887
1515,0.7156421924208975,0.0,0.5609165190877967,108.0,5.0,3.655403837539498,10.0,0.0,0,2025-04-16 23:07:56.535884
1981,0.1347118204920093,0.0,2.398467882405296,151.0,6.0,3.704593162522289,13.0,1.0,1,2025-04-16 19:54:56.537887
1322,0.0,0.0,0.8136346391660222,168.0,3.0,0.7643198664185391,3.0,0.0,1,2025-04-15 10:56:56.535884
1746,0.0,1.739653945205672,0.3925116501673759,75.0,2.0,1.7942404883286198,12.0,0.0,1,2025-04-20 13:10:56.537887
663,0.290522354625822,0.346616194422299,0.481432984462964,0.453868041863154,-1.03786192291613,-0.750964600428322,-0.991416826519225,3.06715273813995,0,2024-09-16 06:46:25
678,2.04771150203781,0.674110993946064,2.76803201929892,-0.285098248592199,1.16215217617572,0.974585231748818,-0.0836013144922701,1.45341594549616,1,2023-03-12 02:44:08
880,-3.36317461261841,-1.29161380476173,-4.04631522817939,0.428153040292709,-0.85769261826579,-3.55341469343495,-1.89670366413292,-0.757944826327565,0,2024-10-08 22:12:03
574,-1.88537749504954,0.0879503313164161,-1.5828402409356,1.76899682970685,-0.644863288620095,-2.54298194233509,1.9729865932309,-0.0053399810746077,1,2024-05-13 22:28:36
1534,0.0,0.0,0.0,120.0,2.0,1.8472644861307412,17.0,0.0,0,2025-04-19 08:41:56.535884
629,0.0689027205331276,1.44823911753743,-0.254186170777918,-0.462236589522563,-4.24074785452776,4.55129484205593,0.0372370181677008,1.6393043357208,1,2023-02-09 10:28:59
315,2.60688845208645,2.05197862827444,0.220241316263573,-0.218136339376571,-0.951683039127298,4.33549359144451,-0.622928019335024,-0.0495727038306697,1,2022-12-27 10:01:09
742,-2.51060498711897,-3.17997724073102,1.44236857155093,1.57633187479745,-0.48574903028511,-3.68706204393134,-0.580105707810032,-1.20174525442052,0,2024-12-16 22:10:01
1103,0.0,0.0,2.1126255053870437,169.0,5.0,0.0,17.0,1.0,1,2025-04-16 05:41:56.535884
1745,0.0,0.4141362362732933,0.0,5.0,4.0,1.9607562300201635,18.0,1.0,0,2025-04-18 10:57:56.537887
786,-1.30234666950306,-1.51899884375105,0.277514872998167,-0.567324317423766,0.425330145961602,-1.73882161041116,1.22776382686413,-0.0230646895100322,0,2022-12-12 20:06:34
1520,0.0,2.1819006737254965,0.2638882344731966,146.0,5.0,1.9406382233106736,9.0,1.0,1,2025-04-20 21:55:56.535884
1531,0.0,0.0,0.0,9.0,7.0,1.4210219589206852,17.0,0.0,1,2025-04-18 17:08:56.535884
26,-0.347572392514803,-0.190918477831081,-0.274315027905258,1.08149487668855,-1.7156162271756,-0.883458171556113,0.856568662964427,1.66498837429484,0,2023-06-22 23:22:28
1891,0.2787700877546524,0.0,0.0,126.0,5.0,1.0288826059553875,12.0,0.0,0,2025-04-19 03:24:56.537887
1165,0.112391448247679,4.374314391438391,0.0,110.0,3.0,0.0,17.0,0.0,0,2025-04-15 05:54:56.535884
1843,0.0589154218417843,0.1523457263610781,0.0,198.0,0.0,0.0,5.0,0.0,1,2025-04-17 20:56:56.537887
1713,0.088366358014415,1.5097914274166753,0.0,83.0,6.0,0.0,5.0,0.0,1,2025-04-20 08:37:56.537887
256,-1.15660163807315,0.453336460661166,1.49330938366387,-0.478960787349919,-1.8430005070106,0.926350880273441,-0.503400114873121,2.53421460413347,1,2023-11-27 06:17:00
1310,0.0,0.0,0.0,49.0,5.0,4.760973221849547,19.0,1.0,0,2025-04-16 07:35:56.535884
1234,3.1605352704912733,0.0,0.0,148.0,3.0,0.0,12.0,0.0,1,2025-04-17 07:39:56.535884
1573,0.0,0.0,0.0,20.0,6.0,4.318136025443939,4.0,0.0,1,2025-04-13 23:28:56.537887
188,1.471937096773,1.47164571654266,-0.47813373510714,-2.86830009438434,-2.76255454525995,6.37855118230162,-0.458863627478859,1.09006123653217,1,2022-07-18 13:22:03
189,0.488006119431612,4.17858251117764,-0.820307753364569,1.14532556708439,-0.941237148303501,2.15218196140719,-0.0804047205054386,1.86327902136714,1,2022-06-05 10:09:17
1457,0.0,0.6710071952858203,0.3887811247623891,43.0,6.0,0.0,14.0,1.0,0,2025-04-14 02:32:56.535884
662,-3.18442975823117,-2.89259954568403,-3.16851838165854,-0.413689544381857,-0.608516599568878,-4.444896958595,1.07359905834722,0.0271250263529022,0,2024-01-17 08:00:16
242,3.49356688123721,2.23391775136524,1.23872586165838,0.291302654469057,0.444601467169782,3.49218680520608,0.859002624100746,0.0762975765915885,1,2024-10-16 06:48:17
1772,0.4990991399916944,0.0,0.0,52.0,5.0,3.931220459314536,7.0,0.0,1,2025-04-14 23:00:56.537887
1281,0.5514337691511833,0.0,0.0,128.0,4.0,0.0,12.0,0.0,0,2025-04-19 18:42:56.535884
688,-2.83571442434231,-1.33849384127545,0.478035136350897,0.694944687352722,-2.26544016413884,-1.52183846078962,-0.981489065501106,0.906788367937118,0,2023-11-12 20:00:19
825,-0.355881838861706,-3.25161520716626,-1.81379858082667,-6.71604560962089,1.36576254238809,4.21100120247452,1.73330495412932,-4.75073110478211,0,2023-09-01 02:27:50
863,2.74317242737333,0.973945250864945,1.86820553214314,-1.39324290885873,-1.05380905146284,6.45927675363303,0.651410133134404,-1.8651005238506,0,2024-02-18 17:23:56
498,-2.16071673537164,1.83437470166617,-4.55790846251827,2.63161303203412,3.04166607558642,-6.80574496151026,-0.898869098499813,0.27227440985979,1,2024-04-28 22:43:11
41,-2.52089384932084,0.0374807059992299,-4.32962737224075,1.36102643095299,0.122458880334596,-5.45594604441701,0.356326054284794,1.74101099079425,1,2022-11-22 11:02:57
894,0.561477261225023,0.225805419789918,0.946157176765994,-1.04240435938232,-0.480313458201275,1.5948102498625,0.343924544316655,1.05309671329518,1,2022-09-18 15:57:41
448,0.791124821287962,5.52139174036185,-1.85743990350606,-1.29640198136039,-0.405297753355245,3.08779442846293,1.68404161504786,4.52233276301329,1,2023-12-17 03:13:13
99,-1.47282239603999,0.96816361309593,-1.24994706353244,1.27978930108339,-0.786908433281972,-1.55301754240658,1.06059264302401,1.07799387604961,1,2024-05-27 00:17:17
1355,0.0,0.0,0.4312843641478873,163.0,4.0,1.5319934134147863,15.0,0.0,0,2025-04-17 12:19:56.535884
1725,0.0,1.938949669084982,0.0,26.0,2.0,2.6731700395967715,7.0,0.0,1,2025-04-16 09:45:56.537887
898,-1.84433370728639,-0.805647399868516,1.27521673663001,1.63871178486107,-2.23765136472808,-1.49115443541541,0.434133006812146,1.48382991932764,0,2022-05-25 23:28:48
582,1.10444001585889,4.17037619957714,0.55442717246961,-1.03087953348186,-2.53809591628848,6.15840851457426,0.363010027392525,2.40737362064278,1,2023-11-19 23:16:00
1396,0.0,0.0,0.0,185.0,4.0,2.127980136129758,3.0,0.0,0,2025-04-16 14:27:56.535884
484,0.659367074630246,0.0927833719380844,-0.0151246345614786,2.37511709261502,-3.47603531169732,0.0090912729508394,-0.630278286571433,2.383630423438,0,2024-09-13 00:43:48
1413,1.6352560380154264,3.880052837648628,0.0,117.0,5.0,0.0,11.0,0.0,1,2025-04-18 09:41:56.535884
720,0.236994105996399,-1.39579848588332,0.440138487301873,1.24504363012184,-1.75175805291317,-0.917397818636593,-0.979895254412397,0.844919255501759,0,2022-04-27 22:13:09
1903,1.6366206901752056,0.650290143357682,0.5640862831369174,199.0,1.0,0.0,18.0,1.0,0,2025-04-18 05:24:56.537887
1748,0.0,0.3263702162568246,0.6746236994209807,193.0,2.0,3.795240267019552,7.0,0.0,1,2025-04-14 09:29:56.537887
250,-2.05021232453264,-2.35064412196488,-2.79612042562899,-2.19657508541523,2.25701588988175,-2.76395342914395,1.30754212936062,-2.40634700810392,0,2022-05-16 11:40:57
436,-1.45764661092435,-1.44412929494451,4.20745729892542,3.48906973300706,-1.21738182185643,-3.53471963243016,-0.320066662436753,1.78894577145941,0,2022-09-18 08:46:05
76,1.5764611415516,2.54662122780417,0.0339591909718988,-0.134148767139963,-1.72718729017194,4.6591549449936,-0.0118401993000283,0.166727024695097,1,2023-07-26 17:45:08
1543,1.9238283602311324,0.0,0.0,21.0,4.0,1.6900348741771754,2.0,1.0,0,2025-04-18 19:24:56.535884
1206,0.2924356765271722,0.0,2.810469200307462,123.0,6.0,4.41793118888789,12.0,0.0,0,2025-04-18 20:32:56.535884
719,-1.04665100157594,0.211330412181117,-0.662083393664693,-2.95752912364525,-0.810800531924394,5.36163255849411,0.0198044179497169,-3.96161926284103,0,2024-05-04 23:23:26
516,0.529889651646216,-0.604494459348436,2.04678008359841,-2.09023149217359,-0.706186590769759,2.51175919048919,-0.311252374907857,0.991693688797738,1,2022-09-02 09:21:35
819,1.38602668674713,0.826096056305347,2.51966723863896,-1.30963170493226,-0.233801421481948,1.87996793594625,-0.225005379116082,3.07730869390577,1,2024-05-16 23:39:43
890,-1.13568728852494,-0.787762476532819,1.70364819107098,-1.93128229220158,-2.04185570958068,0.744804543889112,0.569536436904259,3.68702511891406,1,2023-10-18 18:33:06
1649,0.6114325070575815,4.6438172761127,1.6784541231284236,103.0,5.0,3.057658908549396,4.0,0.0,0,2025-04-15 03:42:56.537887
1654,3.9166285631461473,0.5942378397499449,0.0,179.0,9.0,1.4593569041022998,19.0,0.0,1,2025-04-17 04:07:56.537887
685,-1.084254821943,1.45187820339942,0.506799721750772,0.610957675697124,-3.40357431234499,4.21703960528278,0.211730974295756,-1.10115210159538,0,2024-12-02 21:30:18
1385,0.0,0.5237347269526289,0.0,89.0,4.0,1.435863695992946,16.0,0.0,0,2025-04-16 16:48:56.535884
1213,0.5325243403698727,1.5952463972408877,0.0,52.0,5.0,0.0,1.0,1.0,1,2025-04-14 06:42:56.535884
439,3.3578402281995,3.28508857581856,1.04375299649966,-1.247510206465,-2.01401845267231,7.59912502420665,0.21300393229633,0.655418697195325,1,2024-06-17 11:04:20
419,4.57911386106522,4.23335500299438,-0.756912704451516,-0.197414203859995,-1.99828204351328,6.93019634757183,2.12321364721881,1.34686228608102,1,2024-12-18 17:43:47
1856,0.0,2.4902975155117133,0.0,160.0,6.0,2.110983639339154,16.0,0.0,1,2025-04-20 19:45:56.537887
831,-0.950232786683349,1.48376404813062,0.586401188324626,1.66740238275537,-1.23817750626989,0.200424097878864,0.493391324150544,0.685185452553814,1,2023-08-22 20:32:35
1399,1.5650716846747197,0.0,0.0579151684290225,110.0,7.0,0.0,4.0,0.0,1,2025-04-14 20:16:56.535884
992,-3.53720078210439,0.241716752368115,0.16333119103993,0.276531659636276,-0.875266175301122,-2.20942530898063,0.70027117016582,1.87202619852153,0,2023-12-29 12:43:17
777,-0.322691154631962,1.69650152489485,0.155479677195916,1.18105833184053,-2.9520231082504,2.1525256906793,-2.00345841697742,1.39630824132225,1,2022-02-27 16:16:51
502,1.00782350170694,-0.531372859929184,1.71760698875653,-2.68239346793554,0.697507422004571,1.25652675916219,1.01966116072101,2.02626553424489,1,2024-09-09 12:38:23
1158,0.0,1.7514691902770594,2.4165429109273697,100.0,6.0,0.0,1.0,0.0,0,2025-04-16 23:16:56.535884
1952,0.0,0.0,0.8309466512084185,164.0,5.0,7.060294895370671,16.0,0.0,0,2025-04-19 05:33:56.537887
1481,0.0,0.0,3.268190424037254,142.0,1.0,0.0,4.0,0.0,0,2025-04-18 03:03:56.535884
1519,0.7085919729939498,3.3207417698420896,0.0,91.0,9.0,2.4181529741364374,3.0,1.0,0,2025-04-15 00:19:56.535884
1708,0.0,0.0,0.0,21.0,10.0,6.120310233833084,17.0,0.0,1,2025-04-16 17:48:56.537887
200,2.88036995104814,2.59367143398547,0.399408120742161,-0.770596934340105,-0.771342933623757,5.7249503729691,-1.35226882460491,-0.644351028005327,1,2023-01-28 04:19:17
349,0.0241571486691379,-0.845458223745612,1.47124396010071,1.73436532332257,-2.40438489197508,-0.295630050455539,0.851830557762294,1.32661009008385,0,2022-11-10 18:30:59
1257,0.0,0.7391165561594683,0.0,128.0,8.0,0.0,10.0,1.0,0,2025-04-20 02:28:56.535884
839,0.0771592108858421,-1.18163855604233,1.03117423110846,0.615549713326072,-0.834728501288985,-1.40036151243079,0.15138695241844,1.6680082751142,0,2022-10-11 21:53:39
1144,0.0,0.0,0.0,138.0,1.0,0.0,8.0,0.0,1,2025-04-14 07:58:56.535884
635,-0.443043240545609,-1.2679975436186,0.678006806795742,-0.53903687506117,-0.422608258468229,0.0203853679604166,-0.0569792021159909,-0.278738843066777,0,2022-05-28 11:44:46
1412,0.0,0.8054416075560432,0.0,31.0,3.0,0.0,14.0,0.0,0,2025-04-19 12:33:56.535884
1387,2.6890537857784813,2.7944025887147634,0.0,75.0,5.0,0.5328915465479341,12.0,1.0,0,2025-04-17 14:29:56.535884
318,-4.60797023693316,-2.90194977525098,-4.42729986825918,2.67103660310955,-0.236373424177492,-10.1790722296537,-0.29948228661663,2.08863743371022,0,2024-07-23 19:19:46
59,-1.65742178610741,1.64674229068241,1.54181996228987,-0.604504838252337,-3.39965394084849,3.4393836835068,-0.753783587128241,2.28710849732901,1,2022-10-19 15:42:28
1367,0.0,0.0,0.0,191.0,5.0,0.0,8.0,0.0,0,2025-04-15 20:26:56.535884
581,1.92267294823387,1.1856230130234,-0.360024449274124,-1.69169415942646,-2.11222647774698,4.62762438662025,0.813915974702662,1.24798250805366,1,2024-04-27 22:05:19
355,-1.47910126694969,0.812682464954626,-1.6429793083039,2.00554455764903,-0.121489522720692,-2.0624332897676,-0.292321229563563,-0.606864358624998,1,2023-03-07 13:46:07
1238,0.0,1.0088943817712184,0.0,179.0,9.0,0.0,19.0,1.0,1,2025-04-20 17:54:56.535884
1112,0.0,1.5505305397228637,0.002611691726364,94.0,3.0,0.0,15.0,1.0,1,2025-04-16 04:38:56.535884
493,0.685965379891897,-0.398026008721754,1.15897162881419,0.852671772882947,-1.54836848053236,-0.255602650179593,-0.823327426437215,2.21756717698871,0,2024-01-20 20:15:11
1313,0.8179741255292325,0.9887951248979848,0.8913999768302204,145.0,2.0,4.550569404455853,12.0,0.0,0,2025-04-17 20:01:56.535884
723,-2.33742842589715,-1.81784962382794,-2.36825912068806,0.411067987364377,-2.37665914430105,-2.21495089496258,-0.577911984447355,0.589568034864657,0,2024-07-07 06:47:17
180,-3.1119888989159,0.0622549678909783,-4.75432725380738,1.12168352480549,2.38460600069707,-7.371566725308,-0.425819842341531,1.02576982860028,1,2023-11-03 09:49:57
1494,2.067427049622345,2.759500725423905,0.0,168.0,5.0,0.0,10.0,1.0,0,2025-04-16 14:11:56.535884
244,-3.54457758627698,-2.50872604940954,-3.13426484482725,-0.583945465834723,-1.06717876129924,-3.41847552083307,-0.867848137665202,-0.423871149009744,0,2023-11-24 07:15:52
1697,0.0,0.0,0.0,30.0,4.0,1.1698662059604137,10.0,0.0,1,2025-04-14 10:01:56.537887
274,-0.658599409042703,1.58670235857713,-1.09703073536842,-1.24723677087241,-2.04038362581971,2.22842902264385,-0.856578913009245,2.22315197101139,1,2024-06-19 17:15:48
1642,0.0,0.0,0.0,196.0,4.0,4.13900042128429,10.0,0.0,1,2025-04-15 15:52:56.537887
576,-0.62109322553137,1.28016906109052,-0.531104228165534,1.24735364825489,-2.22479394335975,1.23880310602,0.424669829391953,0.432319139073817,0,2024-02-08 01:43:46
1199,0.0,2.4393424976000406,0.8721955199430995,29.0,6.0,0.0,1.0,1.0,0,2025-04-20 02:10:56.535884
392,-2.36141522083834,-0.548384236412053,-1.33041391988904,1.26721439911121,-1.0759314503428,-3.0803205740488,-0.384621339764757,1.10905887257377,1,2024-10-21 17:00:31
1584,0.0,0.7567417500612286,2.05627065776086,85.0,4.0,1.4971125927304445,6.0,0.0,1,2025-04-14 13:28:56.537887
220,-2.15536218662732,0.379026251817434,-1.63003326336633,2.15304828011502,0.459865333593296,-3.93554346840055,-0.48976802020285,0.131073253929953,1,2022-02-16 15:44:45
234,-0.345593358248534,2.16445168215947,0.280819757420066,1.89855240878957,-1.87783977205998,1.2486423266011,1.13161427698695,0.877626798180784,1,2023-11-07 10:17:38
940,-0.913423085474518,1.32649650789847,0.196502023813093,-1.50845570638994,-2.68359105467244,2.85973768560559,-0.543765889977856,2.79596327200613,1,2023-08-31 01:53:38
34,0.170193179730448,1.26154582358878,-0.732490351663079,-3.3994051206533,-3.68614244714251,5.72661089765197,-0.819603667382763,2.73371709653839,1,2022-12-26 19:41:16
85,-0.571151154451705,0.36069938569689,1.31039479505715,-1.97793110351491,-2.53080407880898,3.9013572642682,-0.412902028840111,1.28107388085,1,2024-06-18 12:01:34
746,2.49104519393187,1.77794578615909,-0.463868601446979,-1.32627771801395,-1.15592380160106,5.37643735167908,-0.636648360163126,-0.672722870141892,1,2023-01-24 02:08:17
156,-0.874850558179562,0.960370643960416,0.734692335292224,0.759043734762001,-2.45834421670986,-0.283223250989375,-0.969300215080692,4.01331955717277,0,2022-09-01 01:02:05
1755,4.0205519517334025,2.45646510852102,0.0,47.0,6.0,3.729144893460517,13.0,0.0,0,2025-04-17 10:12:56.537887
1259,0.7495239820503714,0.0,0.3100699798701576,145.0,4.0,1.9059628818540848,14.0,0.0,1,2025-04-17 06:33:56.535884
1768,0.0,0.2069616709678058,0.0,8.0,6.0,6.089792734742257,1.0,0.0,0,2025-04-15 06:48:56.537887
1123,0.0,0.0,0.0,49.0,6.0,0.0,19.0,1.0,0,2025-04-16 09:39:56.535884
1005,0.0,0.6931828497991139,0.3379804412127857,188.0,3.0,2.9132424510893307,4.0,1.0,1,2025-04-16 06:11:56.535884
912,-2.29088374748537,-0.364826360751059,-1.42580114421958,1.84495961029574,-0.806388280861478,-3.43042649880677,-0.646288445023692,0.674407681755649,1,2024-08-26 12:23:26
363,-1.24543750651633,-2.26298449261418,-0.882276014042131,0.774764991479495,-2.94545419254197,-2.1034670375121,-0.379399193605196,1.95472475690235,0,2024-03-16 23:37:28
1721,0.0,0.0,0.0,170.0,2.0,0.0,4.0,0.0,0,2025-04-14 06:49:56.537887
1045,0.0,1.5749822367168684,2.1040569354003806,147.0,2.0,5.914439781536446,16.0,1.0,1,2025-04-18 04:08:56.535884
1082,1.9877883146805224,0.0,0.0,167.0,9.0,0.0,14.0,0.0,1,2025-04-20 17:03:56.535884
1352,0.8957111717325046,0.9593866533097436,1.252940112951786,139.0,2.0,0.3362105729414277,13.0,0.0,0,2025-04-17 08:27:56.535884
380,0.167611934811294,-2.09659813893845,0.524476324486902,0.833442802664119,-0.658993742324583,-1.2517695560218,0.71384885435308,-0.602197806348854,0,2022-11-09 06:38:23
1814,1.2024070903964958,0.0,3.488389691872525,33.0,7.0,0.0,19.0,1.0,0,2025-04-14 19:06:56.537887
1328,0.4845061895392735,0.0,1.2762256808391086,83.0,6.0,0.0,5.0,0.0,1,2025-04-16 16:24:56.535884
509,1.42569419598647,5.52270097292484,0.75171865298011,-0.782157097131517,-2.3090796373193,5.88824687228084,0.144831384671922,4.33372638166814,1,2023-07-09 18:10:41
67,2.58447267588704,2.39245856652071,1.36576361278153,0.954096971189275,0.514865815747868,4.11609239020872,-0.802324875534691,-2.42329240367427,1,2023-12-31 10:03:37
1777,0.0,0.0,0.0,34.0,2.0,0.0,9.0,0.0,1,2025-04-20 03:38:56.537887
1208,0.2924575434405885,0.0,0.0,173.0,4.0,1.4301862503963343,13.0,1.0,0,2025-04-20 00:06:56.535884
1128,0.0,0.0,1.314832945576664,119.0,7.0,0.0714253447503698,14.0,0.0,0,2025-04-18 23:14:56.535884
1176,0.0,0.0,0.0,39.0,5.0,3.013216256311009,16.0,0.0,1,2025-04-18 04:39:56.535884
1108,0.0,0.0,0.0,148.0,5.0,0.0,7.0,1.0,1,2025-04-20 05:39:56.535884
187,0.865262254256731,-2.94055194696103,-0.220055620801116,-2.97816216488898,0.205410714071592,0.972150225339596,-0.577246887998388,-0.908863206220685,0,2022-12-05 20:33:55
471,-0.535707661185398,-2.69550425137194,2.6303821721114,1.42907693328378,0.63469593179368,-3.01555345632519,0.804896626716522,-0.693983539385792,0,2023-06-16 02:36:34
1823,0.0,0.0,0.0,186.0,5.0,0.0,8.0,1.0,0,2025-04-15 20:51:56.537887
393,-1.43107511418943,1.02104920000175,-2.29558679655137,-0.458490128879519,-0.275173334657236,-0.751562745892648,0.43498055667813,1.02223405311754,1,2024-06-14 14:46:53
1248,2.494109643946574,0.4058915219534085,0.0,31.0,4.0,0.5135005824205895,18.0,0.0,0,2025-04-15 14:21:56.535884
1815,0.0,0.0,1.5069989274553928,165.0,5.0,1.1662680042381963,11.0,0.0,1,2025-04-14 18:48:56.537887
1080,0.0,0.0,0.0,152.0,4.0,0.2126268568019204,15.0,0.0,1,2025-04-14 11:36:56.535884
1285,0.0,0.0,0.8219773465822462,199.0,4.0,1.159208380838637,11.0,1.0,1,2025-04-17 01:47:56.535884
961,1.7064443552335,-2.9102570007803,0.30872492817022,0.857289464657097,-0.800432653358252,-0.917717741253729,-0.726054079344699,-0.902111254325325,0,2024-08-13 21:20:24
347,1.9499657731947,1.62385208526649,-0.73271795881768,-1.82195453188659,-2.94247291251261,6.76466658495332,0.117006333178469,-0.312370982128908,1,2023-09-18 12:09:07
74,-2.32658182121833,0.284888325012421,-3.07602581108642,-0.844801743719324,-2.85833996692557,0.420449252705082,-1.12791775046461,1.35874295245516,0,2022-11-04 08:08:11
329,-0.0214030217121748,-1.3077693999585,1.74206948198382,2.7343054519542,-1.96314931852129,-2.3507824966455,-0.511500738556676,1.97410580833691,0,2022-02-15 19:22:20
1594,1.212435268733896,0.0,1.5736917590773958,135.0,8.0,0.0,11.0,0.0,1,2025-04-14 06:50:56.537887
1097,0.0,0.0,0.0,36.0,4.0,3.508568397274517,12.0,0.0,0,2025-04-19 18:43:56.535884
1408,0.0,0.0,1.5016384456850616,79.0,7.0,0.0,7.0,1.0,0,2025-04-19 08:28:56.535884
1143,0.0,0.2112281441778532,0.3976309875136807,98.0,4.0,0.0,15.0,0.0,1,2025-04-20 14:37:56.535884
134,-0.868886159946579,0.918708216297756,-0.064263499164231,1.87624621474117,-2.3331884195558,0.544926610408201,-0.981111278016833,0.376943879064649,1,2023-08-31 22:30:54
